*** Booting nRF Connect SDK v3.0.2-89ba1294ac9b ***
*** Using Zephyr OS v4.0.99-f791c49f492c ***
[00:00:00.000,335] [0m<inf> imu_replay_test: IMU_REPLAY_TEST_START[0m
[00:00:00.000,549] [0m<inf> imu_bsp: LSM6DSV16BX WHO_AM_I Value: 113[0m
[00:00:00.001,373] [0m<inf> imu: Thread running[0m
[00:00:00.001,373] [0m<inf> imu: Applying new configuration[0m
[00:00:00.002,563] [0m<inf> imu_replay_test: IMU_REPLAY_CONFIGURED odr=60[0m
[00:00:00.002,746] [0m<inf> imu_replay_test: FILTER_INITIALIZED odr=60[0m
[00:00:00.002,838] [0m<inf> imu_replay_test: IMU_REPLAY_DATA_START[0m
acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
QUAT,228,3819,-0.344646066,0.854280531,0.00106835947,0.38913095
QUAT,229,3835,-0.344254851,0.854540944,0.00103742082,0.388905376
QUAT,230,3852,-0.343900084,0.854717374,0.00112789171,0.388831049
QUAT,231,3869,-0.343702435,0.854768872,0.0012812746,0.388892263
QUAT,232,3885,-0.343562782,0.854773939,0.00141937006,0.389004111
QUAT,233,3902,-0.343400985,0.854782581,0.00151832541,0.389127493
QUAT,234,3919,-0.343313247,0.85468936,0.00163486192,0.389409155
QUAT,235,3935,-0.343290538,0.854642332,0.00164311973,0.389532387
QUAT,236,3952,-0.343275607,0.854714036,0.00151680224,0.3893888
QUAT,237,3969,-0.343377143,0.854749799,0.00139583228,0.389221191
QUAT,238,3985,-0.34352836,0.854765415,0.00129649753,0.389053822
QUAT,239,4002,-0.343568921,0.854831457,0.00123582617,0.388872892
QUAT,240,4019,-0.343488008,0.854880393,0.00127651775,0.388836771
QUAT,241,4035,-0.343433946,0.854876637,0.00137749198,0.388892174
QUAT,242,4052,-0.34365958,0.854782879,0.00133464404,0.388899267
QUAT,243,4069,-0.344306529,0.854564846,0.00114892144,0.388806731
QUAT,244,4085,-0.345294029,0.854190946,0.000847039919,0.388753504
QUAT,245,4102,-0.346453726,0.853675306,0.000662077277,0.388854682
QUAT,246,4119,-0.347407699,0.853269577,0.000482182135,0.388894379
QUAT,247,4135,-0.347913235,0.853152931,0.00033536274,0.38869819
QUAT,248,4152,-0.348190039,0.853135645,0.00023918206,0.388488382
QUAT,249,4169,-0.348410159,0.853271723,-1.37238194e-05,0.387992054
QUAT,250,4185,-0.348778546,0.853293836,-0.000474173401,0.387612104
QUAT,251,4202,-0.349354833,0.8530128,-0.0010778422,0.387710303
QUAT,252,4219,-0.349913985,0.85252136,-0.00170823047,0.388284475
QUAT,253,4235,-0.350523114,0.851963401,-0.0021630791,0.388956547
QUAT,254,4252,-0.351133317,0.851723254,-0.00251867413,0.388930053
QUAT,255,4269,-0.351544559,0.851996005,-0.00262174779,0.387959331
QUAT,256,4285,-0.351713717,0.852722049,-0.0024872697,0.386208087
QUAT,257,4302,-0.351791412,0.853579819,-0.00209998759,0.384239346
